review_id,item_id,product_name,rating,review,sentiment
REV00823,IKEA00564,LACK,4,Excellent product for the price.,Positive
REV00824,IKEA00299,MICKE,4,Looks great in my room.,Positive
REV00825,IKEA00386,BILLY,5,Perfect for a small apartment.,Positive
REV00826,IKEA00498,BESTA,5,Looks great in my room.,Positive
REV00827,IKEA00896,BILLY,2,Assembly instructions could be better.,Positive
REV00828,IKEA00888,EKET,5,Very good quality and easy to assemble.,Positive
REV00829,IKEA00123,MICKE,5,Beautiful Scandinavian design.,Positive
REV00830,IKEA00593,TROFAST,4,Very good quality and easy to assemble.,Positive
REV00831,IKEA00589,KALLAX,3,Assembly takes some time.,Neutral
REV00832,IKEA00363,PAX,4,Very good quality and easy to assemble.,Positive
REV00833,IKEA00970,BILLY,5,Beautiful Scandinavian design.,Positive
REV00834,IKEA00134,BESTA,5,Looks great in my room.,Positive
REV00835,IKEA00621,POANG,5,Very useful and practical furniture.,Positive
REV00836,IKEA00412,EKET,5,Looks great in my room.,Positive
REV00837,IKEA00977,MICKE,5,Looks great in my room.,Positive
REV00838,IKEA00329,BESTA,5,Very useful and practical furniture.,Positive
REV00839,IKEA00274,TROFAST,1,Quality was average.,Negative
REV00840,IKEA00996,POANG,4,Beautiful Scandinavian design.,Positive
REV00841,IKEA01044,BILLY,5,Excellent product for the price.,Positive
REV00842,IKEA00225,ALEX,4,Looks great in my room.,Positive
REV00843,IKEA01070,BRIMNES,4,Very good quality and easy to assemble.,Positive
REV00844,IKEA00557,MALM,5,Beautiful Scandinavian design.,Positive
REV00845,IKEA00636,HEMNES,5,Very good quality and easy to assemble.,Positive
REV00846,IKEA00129,MALM,5,Very good quality and easy to assemble.,Positive
REV00847,IKEA00495,MICKE,5,Looks great in my room.,Positive
REV00848,IKEA00501,POANG,5,Good quality and durable.,Positive
REV00849,IKEA01139,EKET,5,Beautiful Scandinavian design.,Positive
REV00850,IKEA01086,HEMNES,5,Good quality and durable.,Positive
REV00851,IKEA01018,HEMNES,5,Very good quality and easy to assemble.,Positive
REV00852,IKEA00306,MICKE,5,Looks great in my room.,Positive
REV00853,IKEA01135,BESTA,4,Looks great in my room.,Positive
REV00854,IKEA00003,LACK,5,Excellent product for the price.,Positive
REV00855,IKEA00223,TROFAST,5,Good quality and durable.,Positive
REV00856,IKEA00871,EKET,4,Perfect for a small apartment.,Positive
REV00857,IKEA00557,MALM,5,Good quality and durable.,Positive
REV00858,IKEA00824,IVAR,5,Beautiful Scandinavian design.,Positive
REV00859,IKEA01158,BRIMNES,5,Very good quality and easy to assemble.,Positive
REV00860,IKEA00779,BRIMNES,5,Excellent product for the price.,Positive
REV00861,IKEA00502,TROFAST,4,Perfect for a small apartment.,Positive
REV00862,IKEA00689,ALEX,4,Perfect for a small apartment.,Positive
REV00863,IKEA00494,LACK,5,Very useful and practical furniture.,Positive
REV00864,IKEA00467,MALM,4,Beautiful Scandinavian design.,Positive
REV00865,IKEA00034,TROFAST,5,Very good quality and easy to assemble.,Positive
REV00866,IKEA01158,BRIMNES,5,Excellent product for the price.,Positive
REV00867,IKEA00842,MICKE,5,Excellent product for the price.,Positive
REV00868,IKEA00957,LACK,4,Good quality and durable.,Positive
REV00869,IKEA00149,LACK,3,Size was as expected.,Neutral
REV00870,IKEA00904,ALEX,5,Excellent product for the price.,Positive
REV00871,IKEA00440,IVAR,4,Very good quality and easy to assemble.,Positive
REV00872,IKEA00075,KALLAX,4,Beautiful Scandinavian design.,Positive
REV00873,IKEA00838,MICKE,3,Assembly takes some time.,Neutral
REV00874,IKEA00922,HEMNES,5,Very good quality and easy to assemble.,Positive
REV00875,IKEA00698,BESTA,5,Beautiful Scandinavian design.,Positive
REV00876,IKEA00244,TROFAST,3,Assembly takes some time.,Neutral
REV00877,IKEA01100,ALEX,5,Perfect for a small apartment.,Positive
REV00878,IKEA00494,LACK,2,Some parts were difficult to assemble.,Negative
REV00879,IKEA01109,PAX,4,Perfect for a small apartment.,Positive
REV00880,IKEA00014,POANG,5,Very useful and practical furniture.,Positive
REV00881,IKEA00444,ALEX,5,Looks great in my room.,Positive
REV00882,IKEA00205,ALEX,3,Size was as expected.,Neutral
REV00883,IKEA00470,HEMNES,5,Looks great in my room.,Positive
REV00884,IKEA00001,ALEX,4,Looks great in my room.,Positive
REV00885,IKEA00731,BRIMNES,5,Beautiful Scandinavian design.,Positive
REV00886,IKEA00337,IVAR,2,Assembly instructions could be better.,Positive
REV00887,IKEA01171,EKET,2,Some parts were difficult to assemble.,Negative
REV00888,IKEA00395,LACK,4,Excellent product for the price.,Positive
REV00889,IKEA00480,TROFAST,5,Good quality and durable.,Positive
REV00890,IKEA00368,TROFAST,4,Excellent product for the price.,Positive
REV00891,IKEA00405,POANG,3,The product is good.,Positive
REV00892,IKEA00126,ALEX,5,Excellent product for the price.,Positive
REV00893,IKEA00276,POANG,2,Quality was average.,Negative
REV00894,IKEA00751,EKET,5,Perfect for a small apartment.,Positive
REV00895,IKEA00614,EKET,5,Very useful and practical furniture.,Positive
REV00896,IKEA00316,MALM,5,Perfect for a small apartment.,Positive
REV00897,IKEA00326,BILLY,5,Very good quality and easy to assemble.,Positive
REV00898,IKEA00351,BRIMNES,4,Beautiful Scandinavian design.,Positive
REV00899,IKEA00359,BILLY,5,Very useful and practical furniture.,Positive
REV00900,IKEA00223,TROFAST,3,Decent quality for the price.,Positive
REV00901,IKEA00434,TROFAST,3,The product is good.,Positive
REV00902,IKEA00223,TROFAST,4,Good quality and durable.,Positive
REV00903,IKEA00341,BRIMNES,4,Beautiful Scandinavian design.,Positive
REV00904,IKEA01137,BESTA,5,Beautiful Scandinavian design.,Positive
REV00905,IKEA01200,EKET,5,Very useful and practical furniture.,Positive
REV00906,IKEA00323,EKET,5,Beautiful Scandinavian design.,Positive
REV00907,IKEA01092,HEMNES,5,Excellent product for the price.,Positive
REV00908,IKEA00920,BESTA,4,Beautiful Scandinavian design.,Positive
REV00909,IKEA00912,BRIMNES,4,Looks great in my room.,Positive
REV00910,IKEA00439,ALEX,5,Perfect for a small apartment.,Positive
REV00911,IKEA00042,KALLAX,4,Looks great in my room.,Positive
REV00912,IKEA00770,PAX,5,Very useful and practical furniture.,Positive
REV00913,IKEA00187,TROFAST,5,Very good quality and easy to assemble.,Positive
REV00914,IKEA00260,MALM,5,Excellent product for the price.,Positive
REV00915,IKEA01093,BESTA,5,Very good quality and easy to assemble.,Positive
REV00916,IKEA01148,EKET,5,Good quality and durable.,Positive
REV00917,IKEA01190,IVAR,5,Perfect for a small apartment.,Positive
REV00918,IKEA00277,MALM,3,Decent quality for the price.,Positive
REV00919,IKEA01104,EKET,5,Perfect for a small apartment.,Positive
REV00920,IKEA00259,HEMNES,4,Very good quality and easy to assemble.,Positive
REV00921,IKEA01042,ALEX,5,Beautiful Scandinavian design.,Positive
REV00922,IKEA00152,BILLY,4,Beautiful Scandinavian design.,Positive
REV00923,IKEA00172,TROFAST,4,Beautiful Scandinavian design.,Positive
REV00924,IKEA00192,EKET,4,Looks great in my room.,Positive
REV00925,IKEA01125,HEMNES,3,Decent quality for the price.,Positive
REV00926,IKEA00091,HEMNES,4,Perfect for a small apartment.,Positive
REV00927,IKEA00421,MICKE,3,Decent quality for the price.,Positive
REV00928,IKEA00184,TROFAST,5,Beautiful Scandinavian design.,Positive
REV00929,IKEA00906,BILLY,3,Size was as expected.,Neutral
REV00930,IKEA00165,EKET,5,Looks great in my room.,Positive
REV00931,IKEA00944,EKET,4,Looks great in my room.,Positive
REV00932,IKEA00692,EKET,2,Assembly instructions could be better.,Positive
REV00933,IKEA00056,MICKE,5,Good quality and durable.,Positive
REV00934,IKEA00050,IVAR,5,Good quality and durable.,Positive
REV00935,IKEA00063,MALM,3,Decent quality for the price.,Positive
REV00936,IKEA01200,EKET,3,Decent quality for the price.,Positive
REV00937,IKEA00985,MALM,5,Very good quality and easy to assemble.,Positive
REV00938,IKEA00900,POANG,5,Beautiful Scandinavian design.,Positive
REV00939,IKEA00761,PAX,3,Size was as expected.,Neutral
REV00940,IKEA00053,ALEX,5,Looks great in my room.,Positive
REV00941,IKEA00641,LACK,4,Very good quality and easy to assemble.,Positive
REV00942,IKEA01033,LACK,5,Perfect for a small apartment.,Positive
REV00943,IKEA00599,MALM,4,Very good quality and easy to assemble.,Positive
REV00944,IKEA01118,TROFAST,5,Beautiful Scandinavian design.,Positive
REV00945,IKEA01181,MICKE,5,Looks great in my room.,Positive
REV00946,IKEA01006,POANG,5,Perfect for a small apartment.,Positive
REV00947,IKEA00157,MICKE,4,Perfect for a small apartment.,Positive
REV00948,IKEA00592,BILLY,5,Perfect for a small apartment.,Positive
REV00949,IKEA00087,ALEX,4,Very useful and practical furniture.,Positive
REV00950,IKEA00083,POANG,5,Very useful and practical furniture.,Positive
REV00951,IKEA00054,TROFAST,2,Assembly instructions could be better.,Positive
REV00952,IKEA00006,ALEX,5,Excellent product for the price.,Positive
REV00953,IKEA00774,PAX,4,Looks great in my room.,Positive
REV00954,IKEA00182,LACK,4,Beautiful Scandinavian design.,Positive
REV00955,IKEA00564,LACK,5,Very useful and practical furniture.,Positive
REV00956,IKEA00774,PAX,5,Excellent product for the price.,Positive
REV00957,IKEA00846,MALM,3,Assembly takes some time.,Neutral
REV00958,IKEA01048,BRIMNES,4,Looks great in my room.,Positive
REV00959,IKEA00757,ALEX,5,Looks great in my room.,Positive
REV00960,IKEA00636,HEMNES,5,Perfect for a small apartment.,Positive
REV00961,IKEA01182,TROFAST,4,Very good quality and easy to assemble.,Positive
REV00962,IKEA01132,LACK,5,Good quality and durable.,Positive
REV00963,IKEA00963,POANG,3,Decent quality for the price.,Positive
REV00964,IKEA00493,IVAR,4,Perfect for a small apartment.,Positive
REV00965,IKEA01144,IVAR,5,Looks great in my room.,Positive
REV00966,IKEA00035,LACK,5,Perfect for a small apartment.,Positive
REV00967,IKEA01077,BESTA,4,Very good quality and easy to assemble.,Positive
REV00968,IKEA00125,BESTA,4,Very good quality and easy to assemble.,Positive
REV00969,IKEA00251,LACK,5,Looks great in my room.,Positive
REV00970,IKEA01083,BILLY,3,Size was as expected.,Neutral
REV00971,IKEA01084,BILLY,5,Looks great in my room.,Positive
REV00972,IKEA00530,PAX,5,Good quality and durable.,Positive
REV00973,IKEA00364,LACK,5,Very useful and practical furniture.,Positive
REV00974,IKEA01021,IVAR,5,Excellent product for the price.,Positive
REV00975,IKEA01057,KALLAX,4,Good quality and durable.,Positive
REV00976,IKEA00385,POANG,5,Very good quality and easy to assemble.,Positive
REV00977,IKEA00819,BRIMNES,4,Excellent product for the price.,Positive
REV00978,IKEA00135,EKET,3,The product is good.,Positive
REV00979,IKEA00605,EKET,5,Beautiful Scandinavian design.,Positive
REV00980,IKEA01171,EKET,5,Good quality and durable.,Positive
REV00981,IKEA00630,IVAR,4,Excellent product for the price.,Positive
REV00982,IKEA00043,ALEX,4,Very useful and practical furniture.,Positive
REV00983,IKEA00268,BRIMNES,4,Good quality and durable.,Positive
REV00984,IKEA01083,BILLY,4,Very good quality and easy to assemble.,Positive
REV00985,IKEA00635,HEMNES,5,Looks great in my room.,Positive
REV00986,IKEA00169,BRIMNES,5,Very good quality and easy to assemble.,Positive
REV00987,IKEA00800,HEMNES,4,Good quality and durable.,Positive
REV00988,IKEA00799,IVAR,4,Perfect for a small apartment.,Positive
REV00989,IKEA00766,MICKE,5,Perfect for a small apartment.,Positive
REV00990,IKEA00087,ALEX,4,Perfect for a small apartment.,Positive
REV00991,IKEA00470,HEMNES,5,Looks great in my room.,Positive
REV00992,IKEA00697,POANG,5,Excellent product for the price.,Positive
REV00993,IKEA00602,ALEX,4,Perfect for a small apartment.,Positive
REV00994,IKEA00048,PAX,5,Very useful and practical furniture.,Positive
REV00995,IKEA00773,BILLY,4,Perfect for a small apartment.,Positive
REV00996,IKEA00574,ALEX,5,Beautiful Scandinavian design.,Positive
REV00997,IKEA01180,HEMNES,5,Beautiful Scandinavian design.,Positive
REV00998,IKEA01035,BRIMNES,5,Very good quality and easy to assemble.,Positive
REV00999,IKEA00463,LACK,5,Looks great in my room.,Positive
REV01000,IKEA00495,MICKE,5,Beautiful Scandinavian design.,Positive
REV01001,IKEA01063,KALLAX,4,Looks great in my room.,Positive
REV01002,IKEA00680,BRIMNES,5,Excellent product for the price.,Positive
REV01003,IKEA00954,ALEX,5,Good quality and durable.,Positive
REV01004,IKEA00127,BRIMNES,5,Looks great in my room.,Positive
REV01005,IKEA00077,MICKE,4,Good quality and durable.,Positive
REV01006,IKEA00118,BILLY,5,Looks great in my room.,Positive
REV01007,IKEA00490,POANG,4,Excellent product for the price.,Positive
REV01008,IKEA00428,BRIMNES,5,Perfect for a small apartment.,Positive
REV01009,IKEA00728,POANG,4,Beautiful Scandinavian design.,Positive
REV01010,IKEA00528,ALEX,5,Good quality and durable.,Positive
REV01011,IKEA00251,LACK,4,Excellent product for the price.,Positive
REV01012,IKEA00290,PAX,5,Very good quality and easy to assemble.,Positive
REV01013,IKEA00194,HEMNES,5,Very useful and practical furniture.,Positive
REV01014,IKEA01078,POANG,5,Perfect for a small apartment.,Positive
REV01015,IKEA00254,KALLAX,5,Beautiful Scandinavian design.,Positive
REV01016,IKEA00407,PAX,4,Very good quality and easy to assemble.,Positive
REV01017,IKEA00406,KALLAX,5,Excellent product for the price.,Positive
REV01018,IKEA00830,EKET,5,Excellent product for the price.,Positive
REV01019,IKEA00081,BESTA,5,Perfect for a small apartment.,Positive
REV01020,IKEA00072,LACK,5,Very good quality and easy to assemble.,Positive
REV01021,IKEA01035,BRIMNES,5,Looks great in my room.,Positive
REV01022,IKEA00798,PAX,3,Size was as expected.,Neutral
REV01023,IKEA00834,PAX,5,Good quality and durable.,Positive
REV01024,IKEA01075,ALEX,5,Very good quality and easy to assemble.,Positive
REV01025,IKEA00379,MICKE,4,Very good quality and easy to assemble.,Positive
REV01026,IKEA00061,HEMNES,5,Looks great in my room.,Positive
REV01027,IKEA00850,BRIMNES,3,Decent quality for the price.,Positive
REV01028,IKEA01073,KALLAX,5,Excellent product for the price.,Positive
REV01029,IKEA00773,BILLY,4,Good quality and durable.,Positive
REV01030,IKEA01019,TROFAST,4,Looks great in my room.,Positive
REV01031,IKEA00246,LACK,5,Very useful and practical furniture.,Positive
REV01032,IKEA00007,MALM,5,Good quality and durable.,Positive
REV01033,IKEA00438,IVAR,4,Beautiful Scandinavian design.,Positive
REV01034,IKEA00709,ALEX,3,Overall good product.,Positive
REV01035,IKEA00157,MICKE,4,Very good quality and easy to assemble.,Positive
REV01036,IKEA00253,BRIMNES,5,Good quality and durable.,Positive
REV01037,IKEA01178,ALEX,4,Beautiful Scandinavian design.,Positive
REV01038,IKEA00599,MALM,4,Very useful and practical furniture.,Positive
REV01039,IKEA01086,HEMNES,5,Perfect for a small apartment.,Positive
REV01040,IKEA00055,IVAR,5,Perfect for a small apartment.,Positive
REV01041,IKEA00835,BRIMNES,4,Perfect for a small apartment.,Positive
REV01042,IKEA00323,EKET,5,Beautiful Scandinavian design.,Positive
REV01043,IKEA01036,EKET,3,Decent quality for the price.,Positive
REV01044,IKEA00925,EKET,4,Looks great in my room.,Positive
REV01045,IKEA00857,ALEX,3,Assembly takes some time.,Neutral
REV01046,IKEA00075,KALLAX,5,Perfect for a small apartment.,Positive
REV01047,IKEA00603,LACK,3,Size was as expected.,Neutral
REV01048,IKEA00835,BRIMNES,5,Very good quality and easy to assemble.,Positive
REV01049,IKEA00752,MALM,5,Perfect for a small apartment.,Positive
REV01050,IKEA00692,EKET,4,Very useful and practical furniture.,Positive
REV01051,IKEA00878,IVAR,4,Perfect for a small apartment.,Positive
REV01052,IKEA00095,EKET,5,Very good quality and easy to assemble.,Positive
REV01053,IKEA00239,BILLY,5,Very useful and practical furniture.,Positive
REV01054,IKEA00037,BESTA,5,Excellent product for the price.,Positive
REV01055,IKEA00114,MALM,5,Excellent product for the price.,Positive
REV01056,IKEA00740,EKET,4,Beautiful Scandinavian design.,Positive
REV01057,IKEA00182,LACK,5,Perfect for a small apartment.,Positive
REV01058,IKEA00056,MICKE,4,Good quality and durable.,Positive
REV01059,IKEA00934,BRIMNES,3,Decent quality for the price.,Positive
REV01060,IKEA00205,ALEX,5,Perfect for a small apartment.,Positive
REV01061,IKEA00448,MICKE,4,Looks great in my room.,Positive
REV01062,IKEA00729,TROFAST,3,The product is good.,Positive
REV01063,IKEA01043,POANG,5,Very useful and practical furniture.,Positive
REV01064,IKEA01172,ALEX,3,The product is good.,Positive
REV01065,IKEA00870,BILLY,5,Good quality and durable.,Positive
REV01066,IKEA00293,HEMNES,5,Beautiful Scandinavian design.,Positive
REV01067,IKEA00541,BRIMNES,4,Very good quality and easy to assemble.,Positive
REV01068,IKEA00238,POANG,4,Beautiful Scandinavian design.,Positive
REV01069,IKEA00011,IVAR,5,Very useful and practical furniture.,Positive
REV01070,IKEA00398,LACK,4,Excellent product for the price.,Positive
REV01071,IKEA00977,MICKE,5,Beautiful Scandinavian design.,Positive
REV01072,IKEA01083,BILLY,3,Overall good product.,Positive
REV01073,IKEA00435,BRIMNES,4,Looks great in my room.,Positive
REV01074,IKEA00255,HEMNES,3,Assembly takes some time.,Neutral
REV01075,IKEA00925,EKET,5,Very good quality and easy to assemble.,Positive
REV01076,IKEA00098,IVAR,5,Beautiful Scandinavian design.,Positive
REV01077,IKEA01190,IVAR,5,Perfect for a small apartment.,Positive
REV01078,IKEA00593,TROFAST,4,Excellent product for the price.,Positive
REV01079,IKEA00033,EKET,5,Very useful and practical furniture.,Positive
REV01080,IKEA00523,MALM,5,Excellent product for the price.,Positive
REV01081,IKEA00826,KALLAX,5,Good quality and durable.,Positive
REV01082,IKEA01174,MICKE,5,Good quality and durable.,Positive
REV01083,IKEA00862,EKET,5,Beautiful Scandinavian design.,Positive
REV01084,IKEA00770,PAX,5,Good quality and durable.,Positive
REV01085,IKEA00608,BESTA,5,Good quality and durable.,Positive
REV01086,IKEA00935,MALM,3,Size was as expected.,Neutral
REV01087,IKEA00606,MALM,3,Assembly takes some time.,Neutral
REV01088,IKEA01187,ALEX,4,Beautiful Scandinavian design.,Positive
REV01089,IKEA00509,MALM,3,Size was as expected.,Neutral
REV01090,IKEA00211,IVAR,4,Perfect for a small apartment.,Positive
REV01091,IKEA01025,LACK,5,Beautiful Scandinavian design.,Positive
REV01092,IKEA00399,MICKE,5,Excellent product for the price.,Positive
REV01093,IKEA00222,HEMNES,4,Perfect for a small apartment.,Positive
REV01094,IKEA00457,MALM,4,Excellent product for the price.,Positive
REV01095,IKEA00881,EKET,4,Beautiful Scandinavian design.,Positive
REV01096,IKEA00113,EKET,4,Good quality and durable.,Positive
REV01097,IKEA00048,PAX,5,Very useful and practical furniture.,Positive
REV01098,IKEA00318,MICKE,4,Very good quality and easy to assemble.,Positive
REV01099,IKEA00937,KALLAX,5,Very good quality and easy to assemble.,Positive
REV01100,IKEA00906,BILLY,4,Excellent product for the price.,Positive
REV01101,IKEA00634,EKET,5,Good quality and durable.,Positive
REV01102,IKEA00468,TROFAST,5,Excellent product for the price.,Positive
REV01103,IKEA00668,EKET,5,Beautiful Scandinavian design.,Positive
REV01104,IKEA00741,MALM,5,Beautiful Scandinavian design.,Positive
REV01105,IKEA00284,TROFAST,5,Beautiful Scandinavian design.,Positive
REV01106,IKEA00036,HEMNES,5,Looks great in my room.,Positive
REV01107,IKEA00007,MALM,5,Very useful and practical furniture.,Positive
REV01108,IKEA00242,IVAR,5,Good quality and durable.,Positive
REV01109,IKEA01160,POANG,5,Looks great in my room.,Positive
REV01110,IKEA00062,HEMNES,5,Perfect for a small apartment.,Positive
REV01111,IKEA00302,POANG,4,Perfect for a small apartment.,Positive
REV01112,IKEA00735,LACK,5,Excellent product for the price.,Positive
REV01113,IKEA00890,POANG,5,Very good quality and easy to assemble.,Positive
REV01114,IKEA01128,MALM,4,Very useful and practical furniture.,Positive
REV01115,IKEA00706,BESTA,4,Very good quality and easy to assemble.,Positive
REV01116,IKEA00444,ALEX,1,Not completely satisfied.,Negative
REV01117,IKEA00873,TROFAST,3,Decent quality for the price.,Positive
REV01118,IKEA00390,TROFAST,5,Looks great in my room.,Positive
REV01119,IKEA01171,EKET,4,Perfect for a small apartment.,Positive
REV01120,IKEA00247,IVAR,4,Excellent product for the price.,Positive
REV01121,IKEA00547,POANG,4,Excellent product for the price.,Positive
REV01122,IKEA00493,IVAR,5,Perfect for a small apartment.,Positive
REV01123,IKEA00637,BRIMNES,5,Looks great in my room.,Positive
REV01124,IKEA00084,LACK,5,Perfect for a small apartment.,Positive
REV01125,IKEA00337,IVAR,5,Excellent product for the price.,Positive
REV01126,IKEA00003,LACK,1,Product was smaller than expected.,Neutral
REV01127,IKEA00890,POANG,5,Very useful and practical furniture.,Positive
REV01128,IKEA00129,MALM,5,Very good quality and easy to assemble.,Positive
REV01129,IKEA00793,LACK,5,Very good quality and easy to assemble.,Positive
REV01130,IKEA00167,LACK,5,Perfect for a small apartment.,Positive
REV01131,IKEA00686,KALLAX,5,Perfect for a small apartment.,Positive
REV01132,IKEA00053,ALEX,2,Assembly instructions could be better.,Positive
REV01133,IKEA00769,BILLY,5,Beautiful Scandinavian design.,Positive
REV01134,IKEA00572,KALLAX,3,Size was as expected.,Neutral
REV01135,IKEA00150,BILLY,5,Looks great in my room.,Positive
REV01136,IKEA00112,EKET,5,Perfect for a small apartment.,Positive
REV01137,IKEA00363,PAX,5,Beautiful Scandinavian design.,Positive
REV01138,IKEA00402,ALEX,5,Very useful and practical furniture.,Positive
REV01139,IKEA00843,EKET,5,Very good quality and easy to assemble.,Positive
REV01140,IKEA00755,HEMNES,4,Looks great in my room.,Positive
REV01141,IKEA00554,POANG,1,Not completely satisfied.,Negative
REV01142,IKEA00903,POANG,4,Looks great in my room.,Positive
REV01143,IKEA00801,ALEX,4,Good quality and durable.,Positive
REV01144,IKEA00920,BESTA,5,Good quality and durable.,Positive
REV01145,IKEA00826,KALLAX,5,Very useful and practical furniture.,Positive
REV01146,IKEA00267,IVAR,5,Looks great in my room.,Positive
REV01147,IKEA00040,MICKE,5,Very good quality and easy to assemble.,Positive
REV01148,IKEA01008,MALM,5,Perfect for a small apartment.,Positive
REV01149,IKEA00972,POANG,5,Very good quality and easy to assemble.,Positive
REV01150,IKEA00330,LACK,5,Beautiful Scandinavian design.,Positive
REV01151,IKEA00137,HEMNES,5,Looks great in my room.,Positive
REV01152,IKEA00047,BESTA,4,Beautiful Scandinavian design.,Positive
REV01153,IKEA01093,BESTA,4,Excellent product for the price.,Positive
REV01154,IKEA00407,PAX,4,Excellent product for the price.,Positive
REV01155,IKEA00183,EKET,5,Looks great in my room.,Positive
REV01156,IKEA00733,EKET,5,Excellent product for the price.,Positive
REV01157,IKEA00415,BILLY,4,Very useful and practical furniture.,Positive
REV01158,IKEA00223,TROFAST,5,Very good quality and easy to assemble.,Positive
REV01159,IKEA00951,PAX,1,Quality was average.,Negative
REV01160,IKEA00209,PAX,3,Decent quality for the price.,Positive
REV01161,IKEA00001,ALEX,4,Excellent product for the price.,Positive
REV01162,IKEA00865,IVAR,4,Beautiful Scandinavian design.,Positive
REV01163,IKEA00651,KALLAX,3,The product is good.,Positive
REV01164,IKEA01119,IVAR,5,Looks great in my room.,Positive
REV01165,IKEA00771,MICKE,3,Decent quality for the price.,Positive
REV01166,IKEA00917,BESTA,3,Size was as expected.,Neutral
REV01167,IKEA00608,BESTA,4,Beautiful Scandinavian design.,Positive
REV01168,IKEA00101,MALM,5,Excellent product for the price.,Positive
REV01169,IKEA01186,BILLY,4,Excellent product for the price.,Positive
REV01170,IKEA00811,MALM,4,Very good quality and easy to assemble.,Positive
REV01171,IKEA00194,HEMNES,4,Looks great in my room.,Positive
REV01172,IKEA00109,IVAR,4,Excellent product for the price.,Positive
REV01173,IKEA00513,MALM,5,Very useful and practical furniture.,Positive
REV01174,IKEA00964,PAX,5,Excellent product for the price.,Positive
REV01175,IKEA00949,LACK,5,Very useful and practical furniture.,Positive
REV01176,IKEA01052,IVAR,4,Excellent product for the price.,Positive
REV01177,IKEA00154,MALM,1,Quality was average.,Negative
REV01178,IKEA00189,PAX,5,Perfect for a small apartment.,Positive
REV01179,IKEA01099,MALM,5,Very good quality and easy to assemble.,Positive
REV01180,IKEA00397,LACK,4,Very useful and practical furniture.,Positive
REV01181,IKEA00352,PAX,5,Looks great in my room.,Positive
REV01182,IKEA01007,HEMNES,5,Good quality and durable.,Positive
REV01183,IKEA00897,PAX,4,Very useful and practical furniture.,Positive
REV01184,IKEA00475,BILLY,5,Beautiful Scandinavian design.,Positive
REV01185,IKEA00498,BESTA,5,Perfect for a small apartment.,Positive
REV01186,IKEA01056,BILLY,4,Good quality and durable.,Positive
REV01187,IKEA00653,BILLY,4,Looks great in my room.,Positive
REV01188,IKEA00469,TROFAST,5,Very useful and practical furniture.,Positive
REV01189,IKEA00047,BESTA,5,Good quality and durable.,Positive
REV01190,IKEA01116,TROFAST,5,Very useful and practical furniture.,Positive
REV01191,IKEA00825,ALEX,5,Very good quality and easy to assemble.,Positive
REV01192,IKEA00929,ALEX,5,Very good quality and easy to assemble.,Positive
REV01193,IKEA00825,ALEX,5,Very useful and practical furniture.,Positive
REV01194,IKEA00484,TROFAST,5,Beautiful Scandinavian design.,Positive
REV01195,IKEA00301,LACK,5,Very good quality and easy to assemble.,Positive
REV01196,IKEA00748,TROFAST,5,Very useful and practical furniture.,Positive
REV01197,IKEA01108,MALM,3,Decent quality for the price.,Positive
REV01198,IKEA00370,EKET,4,Looks great in my room.,Positive
REV01199,IKEA00672,TROFAST,5,Very good quality and easy to assemble.,Positive
REV01200,IKEA00806,KALLAX,5,Good quality and durable.,Positive
REV01201,IKEA00750,TROFAST,1,Some parts were difficult to assemble.,Negative
REV01202,IKEA01105,MICKE,5,Very good quality and easy to assemble.,Positive
REV01203,IKEA00543,PAX,4,Excellent product for the price.,Positive
REV01204,IKEA00150,BILLY,5,Perfect for a small apartment.,Positive
REV01205,IKEA00357,PAX,3,Size was as expected.,Neutral
REV01206,IKEA00285,BRIMNES,4,Very useful and practical furniture.,Positive
REV01207,IKEA00936,EKET,5,Very good quality and easy to assemble.,Positive
REV01208,IKEA01142,ALEX,5,Perfect for a small apartment.,Positive
REV01209,IKEA00550,LACK,4,Beautiful Scandinavian design.,Positive
REV01210,IKEA01110,EKET,4,Beautiful Scandinavian design.,Positive
REV01211,IKEA00034,TROFAST,5,Excellent product for the price.,Positive
REV01212,IKEA00078,TROFAST,5,Perfect for a small apartment.,Positive
REV01213,IKEA00070,PAX,5,Good quality and durable.,Positive
REV01214,IKEA00471,EKET,5,Beautiful Scandinavian design.,Positive
REV01215,IKEA00888,EKET,5,Beautiful Scandinavian design.,Positive
REV01216,IKEA00514,ALEX,5,Looks great in my room.,Positive
REV01217,IKEA00267,IVAR,4,Beautiful Scandinavian design.,Positive
REV01218,IKEA00692,EKET,5,Beautiful Scandinavian design.,Positive
REV01219,IKEA01049,HEMNES,5,Very good quality and easy to assemble.,Positive
REV01220,IKEA00173,BRIMNES,4,Very useful and practical furniture.,Positive
REV01221,IKEA01118,TROFAST,5,Perfect for a small apartment.,Positive
REV01222,IKEA00074,PAX,5,Very useful and practical furniture.,Positive
REV01223,IKEA00188,KALLAX,4,Excellent product for the price.,Positive
REV01224,IKEA00482,MALM,5,Very useful and practical furniture.,Positive
REV01225,IKEA00917,BESTA,4,Excellent product for the price.,Positive
REV01226,IKEA01105,MICKE,5,Good quality and durable.,Positive
REV01227,IKEA00383,ALEX,2,Product was smaller than expected.,Neutral
REV01228,IKEA00926,EKET,4,Perfect for a small apartment.,Positive
REV01229,IKEA00160,HEMNES,5,Very good quality and easy to assemble.,Positive
REV01230,IKEA00945,KALLAX,5,Beautiful Scandinavian design.,Positive
