review_id,item_id,product_name,rating,review
REV00932,IKEA00692,EKET,2,Assembly instructions could be better.
REV00933,IKEA00056,MICKE,5,Good quality and durable.
REV00934,IKEA00050,IVAR,5,Good quality and durable.
REV00935,IKEA00063,MALM,3,Decent quality for the price.
REV00936,IKEA01200,EKET,3,Decent quality for the price.
REV00937,IKEA00985,MALM,5,Very good quality and easy to assemble.
REV00938,IKEA00900,POANG,5,Beautiful Scandinavian design.
REV00939,IKEA00761,PAX,3,Size was as expected.
REV00940,IKEA00053,ALEX,5,Looks great in my room.
REV00941,IKEA00641,LACK,4,Very good quality and easy to assemble.
REV00942,IKEA01033,LACK,5,Perfect for a small apartment.
REV00943,IKEA00599,MALM,4,Very good quality and easy to assemble.
REV00944,IKEA01118,TROFAST,5,Beautiful Scandinavian design.
REV00945,IKEA01181,MICKE,5,Looks great in my room.
REV00946,IKEA01006,POANG,5,Perfect for a small apartment.
REV00947,IKEA00157,MICKE,4,Perfect for a small apartment.
REV00948,IKEA00592,BILLY,5,Perfect for a small apartment.
REV00949,IKEA00087,ALEX,4,Very useful and practical furniture.
REV00950,IKEA00083,POANG,5,Very useful and practical furniture.
REV00951,IKEA00054,TROFAST,2,Assembly instructions could be better.
REV00952,IKEA00006,ALEX,5,Excellent product for the price.
REV00953,IKEA00774,PAX,4,Looks great in my room.
REV00954,IKEA00182,LACK,4,Beautiful Scandinavian design.
REV00955,IKEA00564,LACK,5,Very useful and practical furniture.
REV00956,IKEA00774,PAX,5,Excellent product for the price.
REV00957,IKEA00846,MALM,3,Assembly takes some time.
REV00958,IKEA01048,BRIMNES,4,Looks great in my room.
REV00959,IKEA00757,ALEX,5,Looks great in my room.
REV00960,IKEA00636,HEMNES,5,Perfect for a small apartment.
REV00961,IKEA01182,TROFAST,4,Very good quality and easy to assemble.
REV00962,IKEA01132,LACK,5,Good quality and durable.
REV00963,IKEA00963,POANG,3,Decent quality for the price.
REV00964,IKEA00493,IVAR,4,Perfect for a small apartment.
REV00965,IKEA01144,IVAR,5,Looks great in my room.
REV00966,IKEA00035,LACK,5,Perfect for a small apartment.
REV00967,IKEA01077,BESTA,4,Very good quality and easy to assemble.
REV00968,IKEA00125,BESTA,4,Very good quality and easy to assemble.
REV00969,IKEA00251,LACK,5,Looks great in my room.
REV00970,IKEA01083,BILLY,3,Size was as expected.
REV00971,IKEA01084,BILLY,5,Looks great in my room.
REV00972,IKEA00530,PAX,5,Good quality and durable.
REV00973,IKEA00364,LACK,5,Very useful and practical furniture.
REV00974,IKEA01021,IVAR,5,Excellent product for the price.
REV00975,IKEA01057,KALLAX,4,Good quality and durable.
REV00976,IKEA00385,POANG,5,Very good quality and easy to assemble.
REV00977,IKEA00819,BRIMNES,4,Excellent product for the price.
REV00978,IKEA00135,EKET,3,The product is good.
REV00979,IKEA00605,EKET,5,Beautiful Scandinavian design.
REV00980,IKEA01171,EKET,5,Good quality and durable.
REV00981,IKEA00630,IVAR,4,Excellent product for the price.
REV00982,IKEA00043,ALEX,4,Very useful and practical furniture.
REV00983,IKEA00268,BRIMNES,4,Good quality and durable.
REV00984,IKEA01083,BILLY,4,Very good quality and easy to assemble.
REV00985,IKEA00635,HEMNES,5,Looks great in my room.
REV00986,IKEA00169,BRIMNES,5,Very good quality and easy to assemble.
REV00987,IKEA00800,HEMNES,4,Good quality and durable.
REV00988,IKEA00799,IVAR,4,Perfect for a small apartment.
REV00989,IKEA00766,MICKE,5,Perfect for a small apartment.
REV00990,IKEA00087,ALEX,4,Perfect for a small apartment.
REV00991,IKEA00470,HEMNES,5,Looks great in my room.
REV00992,IKEA00697,POANG,5,Excellent product for the price.
REV00993,IKEA00602,ALEX,4,Perfect for a small apartment.
REV00994,IKEA00048,PAX,5,Very useful and practical furniture.
REV00995,IKEA00773,BILLY,4,Perfect for a small apartment.
REV00996,IKEA00574,ALEX,5,Beautiful Scandinavian design.
REV00997,IKEA01180,HEMNES,5,Beautiful Scandinavian design.
REV00998,IKEA01035,BRIMNES,5,Very good quality and easy to assemble.
REV00999,IKEA00463,LACK,5,Looks great in my room.
REV01000,IKEA00495,MICKE,5,Beautiful Scandinavian design.
REV01001,IKEA01063,KALLAX,4,Looks great in my room.
REV01002,IKEA00680,BRIMNES,5,Excellent product for the price.
REV01003,IKEA00954,ALEX,5,Good quality and durable.
REV01004,IKEA00127,BRIMNES,5,Looks great in my room.
REV01005,IKEA00077,MICKE,4,Good quality and durable.
REV01006,IKEA00118,BILLY,5,Looks great in my room.
REV01007,IKEA00490,POANG,4,Excellent product for the price.
REV01008,IKEA00428,BRIMNES,5,Perfect for a small apartment.
REV01009,IKEA00728,POANG,4,Beautiful Scandinavian design.
REV01010,IKEA00528,ALEX,5,Good quality and durable.
REV01011,IKEA00251,LACK,4,Excellent product for the price.
REV01012,IKEA00290,PAX,5,Very good quality and easy to assemble.
REV01013,IKEA00194,HEMNES,5,Very useful and practical furniture.
REV01014,IKEA01078,POANG,5,Perfect for a small apartment.
REV01015,IKEA00254,KALLAX,5,Beautiful Scandinavian design.
REV01016,IKEA00407,PAX,4,Very good quality and easy to assemble.
REV01017,IKEA00406,KALLAX,5,Excellent product for the price.
REV01018,IKEA00830,EKET,5,Excellent product for the price.
REV01019,IKEA00081,BESTA,5,Perfect for a small apartment.
REV01020,IKEA00072,LACK,5,Very good quality and easy to assemble.
REV01021,IKEA01035,BRIMNES,5,Looks great in my room.
REV01022,IKEA00798,PAX,3,Size was as expected.
REV01023,IKEA00834,PAX,5,Good quality and durable.
REV01024,IKEA01075,ALEX,5,Very good quality and easy to assemble.
REV01025,IKEA00379,MICKE,4,Very good quality and easy to assemble.
REV01026,IKEA00061,HEMNES,5,Looks great in my room.
REV01027,IKEA00850,BRIMNES,3,Decent quality for the price.
REV01028,IKEA01073,KALLAX,5,Excellent product for the price.
REV01029,IKEA00773,BILLY,4,Good quality and durable.
REV01030,IKEA01019,TROFAST,4,Looks great in my room.
REV01031,IKEA00246,LACK,5,Very useful and practical furniture.
REV01032,IKEA00007,MALM,5,Good quality and durable.
REV01033,IKEA00438,IVAR,4,Beautiful Scandinavian design.
REV01034,IKEA00709,ALEX,3,Overall good product.
REV01035,IKEA00157,MICKE,4,Very good quality and easy to assemble.
REV01036,IKEA00253,BRIMNES,5,Good quality and durable.
REV01037,IKEA01178,ALEX,4,Beautiful Scandinavian design.
REV01038,IKEA00599,MALM,4,Very useful and practical furniture.
REV01039,IKEA01086,HEMNES,5,Perfect for a small apartment.
REV01040,IKEA00055,IVAR,5,Perfect for a small apartment.
REV01041,IKEA00835,BRIMNES,4,Perfect for a small apartment.
REV01042,IKEA00323,EKET,5,Beautiful Scandinavian design.
REV01043,IKEA01036,EKET,3,Decent quality for the price.
REV01044,IKEA00925,EKET,4,Looks great in my room.
REV01045,IKEA00857,ALEX,3,Assembly takes some time.
REV01046,IKEA00075,KALLAX,5,Perfect for a small apartment.
REV01047,IKEA00603,LACK,3,Size was as expected.
REV01048,IKEA00835,BRIMNES,5,Very good quality and easy to assemble.
REV01049,IKEA00752,MALM,5,Perfect for a small apartment.
REV01050,IKEA00692,EKET,4,Very useful and practical furniture.
REV01051,IKEA00878,IVAR,4,Perfect for a small apartment.
REV01052,IKEA00095,EKET,5,Very good quality and easy to assemble.
REV01053,IKEA00239,BILLY,5,Very useful and practical furniture.
REV01054,IKEA00037,BESTA,5,Excellent product for the price.
REV01055,IKEA00114,MALM,5,Excellent product for the price.
REV01056,IKEA00740,EKET,4,Beautiful Scandinavian design.
REV01057,IKEA00182,LACK,5,Perfect for a small apartment.
REV01058,IKEA00056,MICKE,4,Good quality and durable.
REV01059,IKEA00934,BRIMNES,3,Decent quality for the price.
REV01060,IKEA00205,ALEX,5,Perfect for a small apartment.
REV01061,IKEA00448,MICKE,4,Looks great in my room.
REV01062,IKEA00729,TROFAST,3,The product is good.
REV01063,IKEA01043,POANG,5,Very useful and practical furniture.
REV01064,IKEA01172,ALEX,3,The product is good.
REV01065,IKEA00870,BILLY,5,Good quality and durable.
REV01066,IKEA00293,HEMNES,5,Beautiful Scandinavian design.
REV01067,IKEA00541,BRIMNES,4,Very good quality and easy to assemble.
REV01068,IKEA00238,POANG,4,Beautiful Scandinavian design.
REV01069,IKEA00011,IVAR,5,Very useful and practical furniture.
REV01070,IKEA00398,LACK,4,Excellent product for the price.
REV01071,IKEA00977,MICKE,5,Beautiful Scandinavian design.
REV01072,IKEA01083,BILLY,3,Overall good product.
REV01073,IKEA00435,BRIMNES,4,Looks great in my room.
REV01074,IKEA00255,HEMNES,3,Assembly takes some time.
REV01075,IKEA00925,EKET,5,Very good quality and easy to assemble.
REV01076,IKEA00098,IVAR,5,Beautiful Scandinavian design.
REV01077,IKEA01190,IVAR,5,Perfect for a small apartment.
REV01078,IKEA00593,TROFAST,4,Excellent product for the price.
REV01079,IKEA00033,EKET,5,Very useful and practical furniture.
REV01080,IKEA00523,MALM,5,Excellent product for the price.
REV01081,IKEA00826,KALLAX,5,Good quality and durable.
REV01082,IKEA01174,MICKE,5,Good quality and durable.
REV01083,IKEA00862,EKET,5,Beautiful Scandinavian design.
REV01084,IKEA00770,PAX,5,Good quality and durable.
REV01085,IKEA00608,BESTA,5,Good quality and durable.
REV01086,IKEA00935,MALM,3,Size was as expected.
REV01087,IKEA00606,MALM,3,Assembly takes some time.
REV01088,IKEA01187,ALEX,4,Beautiful Scandinavian design.
REV01089,IKEA00509,MALM,3,Size was as expected.
REV01090,IKEA00211,IVAR,4,Perfect for a small apartment.
REV01091,IKEA01025,LACK,5,Beautiful Scandinavian design.
REV01092,IKEA00399,MICKE,5,Excellent product for the price.
REV01093,IKEA00222,HEMNES,4,Perfect for a small apartment.
REV01094,IKEA00457,MALM,4,Excellent product for the price.
REV01095,IKEA00881,EKET,4,Beautiful Scandinavian design.
REV01096,IKEA00113,EKET,4,Good quality and durable.
REV01097,IKEA00048,PAX,5,Very useful and practical furniture.
REV01098,IKEA00318,MICKE,4,Very good quality and easy to assemble.
REV01099,IKEA00937,KALLAX,5,Very good quality and easy to assemble.
REV01100,IKEA00906,BILLY,4,Excellent product for the price.
REV01101,IKEA00634,EKET,5,Good quality and durable.
REV01102,IKEA00468,TROFAST,5,Excellent product for the price.
REV01103,IKEA00668,EKET,5,Beautiful Scandinavian design.
REV01104,IKEA00741,MALM,5,Beautiful Scandinavian design.
REV01105,IKEA00284,TROFAST,5,Beautiful Scandinavian design.
REV01106,IKEA00036,HEMNES,5,Looks great in my room.
REV01107,IKEA00007,MALM,5,Very useful and practical furniture.
REV01108,IKEA00242,IVAR,5,Good quality and durable.
REV01109,IKEA01160,POANG,5,Looks great in my room.
REV01110,IKEA00062,HEMNES,5,Perfect for a small apartment.
REV01111,IKEA00302,POANG,4,Perfect for a small apartment.
REV01112,IKEA00735,LACK,5,Excellent product for the price.
REV01113,IKEA00890,POANG,5,Very good quality and easy to assemble.
REV01114,IKEA01128,MALM,4,Very useful and practical furniture.
REV01115,IKEA00706,BESTA,4,Very good quality and easy to assemble.
REV01116,IKEA00444,ALEX,1,Not completely satisfied.
REV01117,IKEA00873,TROFAST,3,Decent quality for the price.
REV01118,IKEA00390,TROFAST,5,Looks great in my room.
REV01119,IKEA01171,EKET,4,Perfect for a small apartment.
REV01120,IKEA00247,IVAR,4,Excellent product for the price.
REV01121,IKEA00547,POANG,4,Excellent product for the price.
REV01122,IKEA00493,IVAR,5,Perfect for a small apartment.
REV01123,IKEA00637,BRIMNES,5,Looks great in my room.
REV01124,IKEA00084,LACK,5,Perfect for a small apartment.
REV01125,IKEA00337,IVAR,5,Excellent product for the price.
REV01126,IKEA00003,LACK,1,Product was smaller than expected.
REV01127,IKEA00890,POANG,5,Very useful and practical furniture.
REV01128,IKEA00129,MALM,5,Very good quality and easy to assemble.
REV01129,IKEA00793,LACK,5,Very good quality and easy to assemble.
REV01130,IKEA00167,LACK,5,Perfect for a small apartment.
REV01131,IKEA00686,KALLAX,5,Perfect for a small apartment.
REV01132,IKEA00053,ALEX,2,Assembly instructions could be better.
REV01133,IKEA00769,BILLY,5,Beautiful Scandinavian design.
REV01134,IKEA00572,KALLAX,3,Size was as expected.
REV01135,IKEA00150,BILLY,5,Looks great in my room.
REV01136,IKEA00112,EKET,5,Perfect for a small apartment.
REV01137,IKEA00363,PAX,5,Beautiful Scandinavian design.
REV01138,IKEA00402,ALEX,5,Very useful and practical furniture.
REV01139,IKEA00843,EKET,5,Very good quality and easy to assemble.
REV01140,IKEA00755,HEMNES,4,Looks great in my room.
REV01141,IKEA00554,POANG,1,Not completely satisfied.
REV01142,IKEA00903,POANG,4,Looks great in my room.
REV01143,IKEA00801,ALEX,4,Good quality and durable.
REV01144,IKEA00920,BESTA,5,Good quality and durable.
REV01145,IKEA00826,KALLAX,5,Very useful and practical furniture.
REV01146,IKEA00267,IVAR,5,Looks great in my room.
REV01147,IKEA00040,MICKE,5,Very good quality and easy to assemble.
REV01148,IKEA01008,MALM,5,Perfect for a small apartment.
REV01149,IKEA00972,POANG,5,Very good quality and easy to assemble.
REV01150,IKEA00330,LACK,5,Beautiful Scandinavian design.
REV01151,IKEA00137,HEMNES,5,Looks great in my room.
REV01152,IKEA00047,BESTA,4,Beautiful Scandinavian design.
REV01153,IKEA01093,BESTA,4,Excellent product for the price.
REV01154,IKEA00407,PAX,4,Excellent product for the price.
REV01155,IKEA00183,EKET,5,Looks great in my room.
REV01156,IKEA00733,EKET,5,Excellent product for the price.
REV01157,IKEA00415,BILLY,4,Very useful and practical furniture.
REV01158,IKEA00223,TROFAST,5,Very good quality and easy to assemble.
REV01159,IKEA00951,PAX,1,Quality was average.
REV01160,IKEA00209,PAX,3,Decent quality for the price.
REV01161,IKEA00001,ALEX,4,Excellent product for the price.
REV01162,IKEA00865,IVAR,4,Beautiful Scandinavian design.
REV01163,IKEA00651,KALLAX,3,The product is good.
REV01164,IKEA01119,IVAR,5,Looks great in my room.
REV01165,IKEA00771,MICKE,3,Decent quality for the price.
REV01166,IKEA00917,BESTA,3,Size was as expected.
REV01167,IKEA00608,BESTA,4,Beautiful Scandinavian design.
REV01168,IKEA00101,MALM,5,Excellent product for the price.
REV01169,IKEA01186,BILLY,4,Excellent product for the price.
REV01170,IKEA00811,MALM,4,Very good quality and easy to assemble.
REV01171,IKEA00194,HEMNES,4,Looks great in my room.
REV01172,IKEA00109,IVAR,4,Excellent product for the price.
REV01173,IKEA00513,MALM,5,Very useful and practical furniture.
REV01174,IKEA00964,PAX,5,Excellent product for the price.
REV01175,IKEA00949,LACK,5,Very useful and practical furniture.
REV01176,IKEA01052,IVAR,4,Excellent product for the price.
REV01177,IKEA00154,MALM,1,Quality was average.
REV01178,IKEA00189,PAX,5,Perfect for a small apartment.
REV01179,IKEA01099,MALM,5,Very good quality and easy to assemble.
REV01180,IKEA00397,LACK,4,Very useful and practical furniture.
REV01181,IKEA00352,PAX,5,Looks great in my room.
REV01182,IKEA01007,HEMNES,5,Good quality and durable.
REV01183,IKEA00897,PAX,4,Very useful and practical furniture.
REV01184,IKEA00475,BILLY,5,Beautiful Scandinavian design.
REV01185,IKEA00498,BESTA,5,Perfect for a small apartment.
REV01186,IKEA01056,BILLY,4,Good quality and durable.
REV01187,IKEA00653,BILLY,4,Looks great in my room.
REV01188,IKEA00469,TROFAST,5,Very useful and practical furniture.
REV01189,IKEA00047,BESTA,5,Good quality and durable.
REV01190,IKEA01116,TROFAST,5,Very useful and practical furniture.
REV01191,IKEA00825,ALEX,5,Very good quality and easy to assemble.
REV01192,IKEA00929,ALEX,5,Very good quality and easy to assemble.
REV01193,IKEA00825,ALEX,5,Very useful and practical furniture.
REV01194,IKEA00484,TROFAST,5,Beautiful Scandinavian design.
REV01195,IKEA00301,LACK,5,Very good quality and easy to assemble.
REV01196,IKEA00748,TROFAST,5,Very useful and practical furniture.
REV01197,IKEA01108,MALM,3,Decent quality for the price.
REV01198,IKEA00370,EKET,4,Looks great in my room.
REV01199,IKEA00672,TROFAST,5,Very good quality and easy to assemble.
REV01200,IKEA00806,KALLAX,5,Good quality and durable.
REV01201,IKEA00750,TROFAST,1,Some parts were difficult to assemble.
REV01202,IKEA01105,MICKE,5,Very good quality and easy to assemble.
REV01203,IKEA00543,PAX,4,Excellent product for the price.
REV01204,IKEA00150,BILLY,5,Perfect for a small apartment.
REV01205,IKEA00357,PAX,3,Size was as expected.
REV01206,IKEA00285,BRIMNES,4,Very useful and practical furniture.
REV01207,IKEA00936,EKET,5,Very good quality and easy to assemble.
REV01208,IKEA01142,ALEX,5,Perfect for a small apartment.
REV01209,IKEA00550,LACK,4,Beautiful Scandinavian design.
REV01210,IKEA01110,EKET,4,Beautiful Scandinavian design.
REV01211,IKEA00034,TROFAST,5,Excellent product for the price.
REV01212,IKEA00078,TROFAST,5,Perfect for a small apartment.
REV01213,IKEA00070,PAX,5,Good quality and durable.
REV01214,IKEA00471,EKET,5,Beautiful Scandinavian design.
REV01215,IKEA00888,EKET,5,Beautiful Scandinavian design.
REV01216,IKEA00514,ALEX,5,Looks great in my room.
REV01217,IKEA00267,IVAR,4,Beautiful Scandinavian design.
REV01218,IKEA00692,EKET,5,Beautiful Scandinavian design.
REV01219,IKEA01049,HEMNES,5,Very good quality and easy to assemble.
REV01220,IKEA00173,BRIMNES,4,Very useful and practical furniture.
REV01221,IKEA01118,TROFAST,5,Perfect for a small apartment.
REV01222,IKEA00074,PAX,5,Very useful and practical furniture.
REV01223,IKEA00188,KALLAX,4,Excellent product for the price.
REV01224,IKEA00482,MALM,5,Very useful and practical furniture.
REV01225,IKEA00917,BESTA,4,Excellent product for the price.
REV01226,IKEA01105,MICKE,5,Good quality and durable.
REV01227,IKEA00383,ALEX,2,Product was smaller than expected.
REV01228,IKEA00926,EKET,4,Perfect for a small apartment.
REV01229,IKEA00160,HEMNES,5,Very good quality and easy to assemble.
REV01230,IKEA00945,KALLAX,5,Beautiful Scandinavian design.
REV01231,IKEA01009,LACK,4,Excellent product for the price.
REV01232,IKEA01177,MICKE,5,Beautiful Scandinavian design.
REV01233,IKEA01019,TROFAST,5,Excellent product for the price.
REV01234,IKEA00266,EKET,4,Beautiful Scandinavian design.
REV01235,IKEA00402,ALEX,5,Good quality and durable.
REV01236,IKEA00079,MICKE,5,Beautiful Scandinavian design.
REV01237,IKEA00652,EKET,5,Very good quality and easy to assemble.
REV01238,IKEA00817,MICKE,5,Good quality and durable.
REV01239,IKEA00487,EKET,4,Good quality and durable.
REV01240,IKEA00552,BRIMNES,5,Good quality and durable.
REV01241,IKEA00739,TROFAST,5,Very useful and practical furniture.
REV01242,IKEA00781,PAX,5,Looks great in my room.
REV01243,IKEA00936,EKET,5,Very good quality and easy to assemble.
REV01244,IKEA00256,PAX,4,Beautiful Scandinavian design.
REV01245,IKEA00361,IVAR,5,Looks great in my room.
REV01246,IKEA00768,HEMNES,4,Excellent product for the price.
REV01247,IKEA01073,KALLAX,4,Beautiful Scandinavian design.
REV01248,IKEA00808,IVAR,4,Looks great in my room.
REV01249,IKEA00603,LACK,4,Excellent product for the price.
REV01250,IKEA00273,MICKE,5,Good quality and durable.
REV01251,IKEA01180,HEMNES,5,Perfect for a small apartment.
REV01252,IKEA00802,ALEX,5,Excellent product for the price.
REV01253,IKEA00399,MICKE,5,Beautiful Scandinavian design.
REV01254,IKEA00212,MALM,4,Excellent product for the price.
REV01255,IKEA00534,TROFAST,3,Assembly takes some time.
REV01256,IKEA00383,ALEX,5,Looks great in my room.
REV01257,IKEA00990,EKET,4,Looks great in my room.
REV01258,IKEA00797,MALM,4,Beautiful Scandinavian design.
REV01259,IKEA00352,PAX,4,Beautiful Scandinavian design.
REV01260,IKEA00454,PAX,5,Excellent product for the price.
REV01261,IKEA00704,IVAR,5,Perfect for a small apartment.
REV01262,IKEA00758,POANG,3,Size was as expected.
REV01263,IKEA00218,MALM,5,Very useful and practical furniture.
REV01264,IKEA00757,ALEX,4,Good quality and durable.
REV01265,IKEA01003,EKET,5,Very useful and practical furniture.
REV01266,IKEA01145,ALEX,4,Beautiful Scandinavian design.
REV01267,IKEA00657,BRIMNES,5,Perfect for a small apartment.
REV01268,IKEA00589,KALLAX,5,Excellent product for the price.
REV01269,IKEA00016,BILLY,4,Good quality and durable.
REV01270,IKEA00246,LACK,5,Beautiful Scandinavian design.
REV01271,IKEA01182,TROFAST,3,Overall good product.
REV01272,IKEA00986,LACK,5,Excellent product for the price.
REV01273,IKEA00097,HEMNES,4,Perfect for a small apartment.
REV01274,IKEA00684,EKET,5,Looks great in my room.
REV01275,IKEA00078,TROFAST,3,Assembly takes some time.
REV01276,IKEA00431,KALLAX,4,Very good quality and easy to assemble.
REV01277,IKEA00667,LACK,4,Very good quality and easy to assemble.
REV01278,IKEA00670,HEMNES,5,Excellent product for the price.
REV01279,IKEA00220,BESTA,4,Excellent product for the price.
REV01280,IKEA00750,TROFAST,5,Excellent product for the price.
REV01281,IKEA00860,TROFAST,5,Perfect for a small apartment.
REV01282,IKEA01075,ALEX,3,The product is good.
REV01283,IKEA00917,BESTA,5,Very good quality and easy to assemble.
REV01284,IKEA00033,EKET,5,Looks great in my room.
REV01285,IKEA00307,IVAR,5,Good quality and durable.
REV01286,IKEA00224,EKET,4,Perfect for a small apartment.
REV01287,IKEA00179,MALM,2,Some parts were difficult to assemble.
REV01288,IKEA00364,LACK,5,Beautiful Scandinavian design.
REV01289,IKEA01084,BILLY,5,Very good quality and easy to assemble.
REV01290,IKEA01073,KALLAX,5,Very good quality and easy to assemble.
REV01291,IKEA00270,TROFAST,5,Very good quality and easy to assemble.
REV01292,IKEA00557,MALM,4,Excellent product for the price.
REV01293,IKEA01054,ALEX,5,Perfect for a small apartment.
REV01294,IKEA00714,KALLAX,4,Excellent product for the price.
REV01295,IKEA00678,LACK,5,Perfect for a small apartment.
REV01296,IKEA00877,ALEX,4,Looks great in my room.
REV01297,IKEA01196,BESTA,5,Perfect for a small apartment.
REV01298,IKEA00922,HEMNES,5,Looks great in my room.
REV01299,IKEA00612,BRIMNES,5,Excellent product for the price.
REV01300,IKEA01010,MICKE,5,Beautiful Scandinavian design.
REV01301,IKEA00691,MALM,5,Good quality and durable.
REV01302,IKEA00573,EKET,5,Looks great in my room.
REV01303,IKEA00865,IVAR,5,Perfect for a small apartment.
REV01304,IKEA00650,PAX,5,Perfect for a small apartment.
REV01305,IKEA00590,BILLY,4,Excellent product for the price.
REV01306,IKEA00624,IVAR,5,Very good quality and easy to assemble.
REV01307,IKEA00170,MICKE,5,Very useful and practical furniture.
REV01308,IKEA00681,EKET,2,Assembly instructions could be better.
REV01309,IKEA00081,BESTA,2,Some parts were difficult to assemble.
REV01310,IKEA00763,PAX,5,Beautiful Scandinavian design.
REV01311,IKEA00476,BRIMNES,3,Decent quality for the price.
REV01312,IKEA00269,IVAR,5,Perfect for a small apartment.
REV01313,IKEA00238,POANG,5,Perfect for a small apartment.
REV01314,IKEA00650,PAX,3,Overall good product.
REV01315,IKEA00664,HEMNES,4,Very good quality and easy to assemble.
REV01316,IKEA01069,BILLY,4,Good quality and durable.
REV01317,IKEA00872,BILLY,5,Excellent product for the price.
REV01318,IKEA00206,KALLAX,4,Looks great in my room.
REV01319,IKEA01065,IVAR,5,Very useful and practical furniture.
REV01320,IKEA00791,POANG,5,Good quality and durable.
REV01321,IKEA01005,BILLY,3,Decent quality for the price.
REV01322,IKEA00867,BILLY,4,Good quality and durable.
REV01323,IKEA00904,ALEX,5,Looks great in my room.
REV01324,IKEA00847,BRIMNES,3,Overall good product.
REV01325,IKEA00266,EKET,4,Beautiful Scandinavian design.
REV01326,IKEA00344,MICKE,5,Looks great in my room.
REV01327,IKEA00429,LACK,5,Very good quality and easy to assemble.
REV01328,IKEA01077,BESTA,4,Perfect for a small apartment.
REV01329,IKEA00355,IVAR,5,Perfect for a small apartment.
REV01330,IKEA00217,BESTA,5,Excellent product for the price.
REV01331,IKEA00129,MALM,3,Size was as expected.
REV01332,IKEA00294,MICKE,5,Good quality and durable.
REV01333,IKEA00015,POANG,5,Beautiful Scandinavian design.
REV01334,IKEA00190,HEMNES,3,Overall good product.
REV01335,IKEA00185,MICKE,5,Very useful and practical furniture.
REV01336,IKEA00538,BILLY,5,Excellent product for the price.
REV01337,IKEA01133,POANG,5,Very good quality and easy to assemble.
REV01338,IKEA01091,KALLAX,4,Very useful and practical furniture.
REV01339,IKEA00828,MALM,5,Very good quality and easy to assemble.
REV01340,IKEA00934,BRIMNES,4,Excellent product for the price.
REV01341,IKEA00717,POANG,5,Looks great in my room.
REV01342,IKEA00534,TROFAST,5,Looks great in my room.
REV01343,IKEA01152,MALM,5,Very useful and practical furniture.
REV01344,IKEA00278,PAX,4,Perfect for a small apartment.
REV01345,IKEA01170,ALEX,5,Looks great in my room.
REV01346,IKEA00292,BILLY,5,Beautiful Scandinavian design.
REV01347,IKEA00929,ALEX,4,Good quality and durable.
REV01348,IKEA01135,BESTA,4,Very good quality and easy to assemble.
REV01349,IKEA00804,EKET,3,Decent quality for the price.
REV01350,IKEA00901,PAX,5,Good quality and durable.
REV01351,IKEA00961,BESTA,4,Very useful and practical furniture.
REV01352,IKEA00441,KALLAX,4,Perfect for a small apartment.
REV01353,IKEA00445,POANG,5,Good quality and durable.
REV01354,IKEA01194,MALM,5,Perfect for a small apartment.
REV01355,IKEA00060,EKET,4,Excellent product for the price.
REV01356,IKEA00318,MICKE,5,Beautiful Scandinavian design.
REV01357,IKEA00439,ALEX,5,Excellent product for the price.
REV01358,IKEA00207,TROFAST,5,Perfect for a small apartment.
REV01359,IKEA00670,HEMNES,5,Beautiful Scandinavian design.
REV01360,IKEA00155,POANG,5,Excellent product for the price.
REV01361,IKEA01133,POANG,5,Excellent product for the price.
REV01362,IKEA00342,MALM,4,Looks great in my room.
REV01363,IKEA00501,POANG,5,Perfect for a small apartment.
REV01364,IKEA01107,POANG,4,Beautiful Scandinavian design.
REV01365,IKEA00631,POANG,4,Very good quality and easy to assemble.
REV01366,IKEA01002,MALM,5,Very useful and practical furniture.
REV01367,IKEA01010,MICKE,4,Perfect for a small apartment.
REV01368,IKEA00806,KALLAX,4,Very good quality and easy to assemble.
REV01369,IKEA01170,ALEX,4,Perfect for a small apartment.
REV01370,IKEA00520,LACK,5,Perfect for a small apartment.
REV01371,IKEA01021,IVAR,5,Good quality and durable.
REV01372,IKEA00239,BILLY,4,Very useful and practical furniture.
REV01373,IKEA01193,POANG,4,Excellent product for the price.
REV01374,IKEA01170,ALEX,4,Very good quality and easy to assemble.
REV01375,IKEA00332,EKET,3,Decent quality for the price.
REV01376,IKEA00960,KALLAX,5,Very useful and practical furniture.
REV01377,IKEA00231,PAX,4,Good quality and durable.
REV01378,IKEA00670,HEMNES,3,Size was as expected.
REV01379,IKEA01063,KALLAX,4,Excellent product for the price.
REV01380,IKEA00058,POANG,5,Perfect for a small apartment.
REV01381,IKEA00202,BESTA,3,Assembly takes some time.
REV01382,IKEA00814,BILLY,5,Good quality and durable.
REV01383,IKEA00112,EKET,5,Excellent product for the price.
REV01384,IKEA00078,TROFAST,5,Looks great in my room.
REV01385,IKEA01136,BESTA,5,Perfect for a small apartment.
REV01386,IKEA00954,ALEX,5,Beautiful Scandinavian design.
REV01387,IKEA01166,IVAR,4,Good quality and durable.
REV01388,IKEA00432,KALLAX,5,Good quality and durable.
REV01389,IKEA00763,PAX,5,Looks great in my room.
REV01390,IKEA00379,MICKE,4,Beautiful Scandinavian design.
REV01391,IKEA00808,IVAR,5,Perfect for a small apartment.
REV01392,IKEA00083,POANG,4,Looks great in my room.
REV01393,IKEA00619,ALEX,4,Very useful and practical furniture.
REV01394,IKEA00168,BRIMNES,5,Perfect for a small apartment.
REV01395,IKEA01176,EKET,4,Very useful and practical furniture.
REV01396,IKEA00137,HEMNES,4,Perfect for a small apartment.
